,full file paths,md5,sha256,sha1,path parts
64,/home/writer/010editor/lib/libQt5Help.so.5,e863abedf4c2c0d6080025533b8011a7,e7ebc025a342b0f957735696192b22142621d413b7e68f63b2615db0a89cc7cc,9cc33b16e8333f455e8565ffb89f84b111539433,"['', 'home', 'writer', '010editor', 'lib', 'libQt5Help.so.5']"
65,/home/writer/010editor/lib/libQt5Network.so.5,aa0f23e57ce1e71a197fe0e80e92b9ca,a22e84a4170549083faf3ae93ef40bf48ad4fd55606a54ed9db8971eb6fa5eee,273c72eebe3bdfa688a067e8694381ff91c7b584,"['', 'home', 'writer', '010editor', 'lib', 'libQt5Network.so.5']"
66,/home/writer/010editor/lib/libQt5PrintSupport.so.5,b6f419bbf254ca06e80aafbdf410d94e,277098855ebf90b55aa9970a852c337f8544015330f2df2cbf105b8a7e6e901c,340dc3b0adb10641fb219e0c1a6df07d2dcb2029,"['', 'home', 'writer', '010editor', 'lib', 'libQt5PrintSupport.so.5']"
67,/home/writer/010editor/lib/libQt5Sql.so.5,127b0e631273c5a046f86e5201d0328e,37dea6dd30d8cbbffa1a16dc2acabc525013a8e0bd14af18826190b61607d23d,bb1b01913acdf41976a9444ae26c4ce63bd60ecf,"['', 'home', 'writer', '010editor', 'lib', 'libQt5Sql.so.5']"
68,/home/writer/010editor/lib/libQt5Widgets.so.5,30d2e4a970459da2cd23a4579e203adb,1b8ff684da814de40033c0967ac54ea8970973a285fa79cd0be0fd3f07320714,187b488e43c0b3ca633c920590c6885ad21403bd,"['', 'home', 'writer', '010editor', 'lib', 'libQt5Widgets.so.5']"
69,/home/writer/010editor/lib/libQt5X11Extras.so.5,999a67ae9c7846461763efd6390ed5e9,d18cddb4c8bb74521eb18285f140071923131e8fcdfb7ea9b47ce2ce7b7ff495,a51087acf878bad55b5f8422d628cb13ce8b985b,"['', 'home', 'writer', '010editor', 'lib', 'libQt5X11Extras.so.5']"
70,/home/writer/010editor/lib/libQt5Xml.so.5,8eb144b6f2ae22b8075a88ddacf2bed7,9d4c800d030fe5e8b25fa31add78799a2885a7bb92a5e8abf3d59fb8201c1e2d,d6f6f4fe4a78d3ffef88f16afe154c13972eb56c,"['', 'home', 'writer', '010editor', 'lib', 'libQt5Xml.so.5']"
71,/home/writer/010editor/lib/libquazip.so.1,e12f05ddba2dbe5299f583034211793a,bc0b5101424c79a0f83a5c2d40e21d9a32c4ab83534b452e0b2d5e06e9eac30f,dbce1a645277081548a04f93ff04be23366ea831,"['', 'home', 'writer', '010editor', 'lib', 'libquazip.so.1']"
72,/home/writer/010editor/lib/libQt5XcbQpa.so.5,97286668a051c372884bad321dfa1059,1e7ee1f3e9e0dd221c55b92af0d89f99d8726b72d27e05007ee942d573e432fd,503cb403303d46d730468de670d90df996e6a7f6,"['', 'home', 'writer', '010editor', 'lib', 'libQt5XcbQpa.so.5']"
73,/home/writer/010editor/Data/010Repository.xml,f6b5b55309e04b88af951d667f57cde4,b7a0ad34fc468d34d6ba3d3a978ec2ff8556f3288441e28e9f2cc018c89db824,306af14cf6cbe83fa122c51c6a221a023b94d1a5,"['', 'home', 'writer', '010editor', 'Data', '010Repository.xml']"
74,/home/writer/010editor/Data/010Repository.zip,0a24a2ad34fa90024d5a07d5837a39eb,994e7f4a02d3b11152a12ddcc9d06b16da1a9677a634935107f83e3d86faa5d4,aaba1eb0c26cfe4dbf98898fb04d1a1804f48cb6,"['', 'home', 'writer', '010editor', 'Data', '010Repository.zip']"
75,/home/writer/010editor/Data/Inspector.bt,40e41019178a4887f6411c1528f554e4,a6b3103d9c8fc6080f2891364d2cb233ff0afc401ba3b840c518da23349d0326,7076b5792bc4aca38cb3033eca05c1656c4d220d,"['', 'home', 'writer', '010editor', 'Data', 'Inspector.bt']"
76,/home/writer/010editor/Data/Sample.bmp,c927cc2990af45560f4f6ece3dc740a7,0c3898566719dfe67eb2a3ed36bf32fa301ff25f0cde30bf32e447bdba46e297,e38af03bf5c6e86318cf7c7e825e0bda4280f2cd,"['', 'home', 'writer', '010editor', 'Data', 'Sample.bmp']"
77,/home/writer/010editor/Data/Sample.zip,743f48329b7b186e6f8a42fe3f8928c3,303d5aa8bf6b6783b462b36244a64fa08cb580ad672970a68d9911d3b13a0e6e,d41b14c825dde16bdefe1b18fbffc84f30fd95a6,"['', 'home', 'writer', '010editor', 'Data', 'Sample.zip']"
78,/home/writer/010editor/Data/Tutorial.bt,912dfee0cf7bdb675ac3f2bb12377b1b,c24496c4a4cc04acd06098e06ba5b162745282a997805697536d4a487b543b5a,72a7f5a85ae3305a8d047f396e09e242a08bbe4a,"['', 'home', 'writer', '010editor', 'Data', 'Tutorial.bt']"
79,/home/writer/010editor/Data/Tutorial.dat,7dde519b152b71f3244b746977d34924,182db40f562a099942d44fad1568de0fd5d6b913ff1ca672b4402037fdba97a7,746e5b9de7cb62961bb2259e3658d4b18af64a45,"['', 'home', 'writer', '010editor', 'Data', 'Tutorial.dat']"
80,/home/writer/PycharmProjects/Capstone/README.md,2f65ba84cee61696bb41d4548d947a67,d86ea458c39e1ac7cc88790368c6216547350dd0d7a2d16443efa0dfbb4399ae,4550485640f342a6c1926f61731a82214a58f646,"['', 'home', 'writer', 'PycharmProjects', 'Capstone', 'README.md']"
81,/home/writer/PycharmProjects/Capstone/hashing.py,618d4ab76d5be070f7a0f05946cf7679,98fe6ed479edda19e16f3dc5f3425d67d007a835262e6bc66d4c1fedf0c5fc7d,891c612111a70b782ea2e1c3688c823b6711cc5d,"['', 'home', 'writer', 'PycharmProjects', 'Capstone', 'hashing.py']"
82,/home/writer/PycharmProjects/Capstone/search function.py,da4651492f044e4949e08093efcb90c0,be1bf8e1b67b96764a4df3a24baa762b8b0ac3ac85e68b62dddda7b0e9650e4d,1c90ae22e30610f134a3190e058a4c823701bc5f,"['', 'home', 'writer', 'PycharmProjects', 'Capstone', 'search function.py']"
83,/home/writer/PycharmProjects/Capstone/dataframe.csv,f1063a5af0257746daef5d47814e86b4,72f8811f41967dc299c428bb297fe8f3389b3a73abade0f335b5f967ab512f31,8cf8f241cad5be71ab8db7af5f3ecd1d2fc6fa28,"['', 'home', 'writer', 'PycharmProjects', 'Capstone', 'dataframe.csv']"
84,/home/writer/PycharmProjects/Capstone/dataframe2.csv,80a85a25f14437b3e01580749693713a,3fe51996b30b29c1725b46063600578e7e556ccfc2e40f81485158e093bd8d8f,fc1a1c820de4dfb3a4c4efd3c67b4df2d37f7c44,"['', 'home', 'writer', 'PycharmProjects', 'Capstone', 'dataframe2.csv']"
